tier,source_selector,region_id,route,segment_bundle_id,stitch_group_id,national_segment_id,edge_id,edge_sequence,state,length_miles,iri_m_per_km,max_iri_m_per_km,pavement_status,repair_action,freight_ride_requirement,transit_ride_requirement,source_contract,next_artifact,validation_status
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.4CB67BCABA4E9716,57,56,,9.5,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.3EE1EB8F8C8A06A9,58,57,,19.1,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.2DFF8681E6343DE1,59,58,,19.1,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.20AA9E48CEC63ED7,60,59,,23.0,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.F6428435BBBD5841,61,60,,33.0,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.DAA028092AC9048D,62,61,,25.3,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.B7F3CD1781316A2D,63,62,,0.8,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.32616B71F265B3DC,64,63,,22.2,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.F39F0C32D7BF1384,65,64,,24.3,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.058D33081F7683F2,66,65,,24.7,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.227710A261C4ACF8,67,66,,0.0,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.B584450EAD8DD18A,68,67,,0.0,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.E013F0B85B5612B0,69,68,,22.1,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.A61BC55327FBC874,70,69,,13.0,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.BB116638CB4DD066,71,70,,24.3,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.57F47887F6FFE924,72,71,,70.4,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.407C8DA6CEA732CF,73,72,,6.0,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.3B9740BD3B876F93,74,73,,5.9,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.37F79948FCAA2FAE,75,74,,20.6,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.1EC420E0F951B752,76,75,,0.7,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.03E9A7AEBFADBADF,77,76,,18.1,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.026960E737482634,78,77,,0.0,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.8D6295B3A743BA34,79,78,,73.4,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
T1,t1-line-selector,national,I10,US.HWYBUNDLE.6F7327616A59E16C,US.HWYSTITCH.9C2C3B2CA515BCE5,US.HWYSEG.EC32AF518E0AFB61,80,79,,43.4,0.96,1.50,pavement-floor-pass,no pavement repair required before promotion,"No recurring roughness that forces truck speed derate, cargo damage risk, or relay-time padding on promise segments",Intercity bus or high-capacity coach service can maintain scheduled highway speed without ride-quality delay,HPMS IRI joined to tier-segment-candidates plus state pavement condition feeds where available,data/national-segment-registry.csv,pass
